Report ID,Report Version,Reporting Entity,Report_Type_1 Day Update,Report_Type_5 Day Update,Report_Type_10 Day Update,Report_Type_Monthly Report,"Report_Type_Updated, but no time indicated",Report Month,Report Year,Submission Year,Submission Month,VIN,VIN - Unknown,Make,Model,Model Year,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type_Consumer,Driver / Operator Type_In-Vehicle,Driver / Operator Type_Remote,Driver / Operator Type_None or Other,ADAS/ADS System Version,ADAS/ADS System Version - Unk,ADAS/ADS System Version CBI,ADAS/ADS Hardware Version,ADAS/ADS Hardware Version - Unk,ADAS/ADS Hardware Version CBI,ADAS/ADS Software Version,ADAS/ADS Software Version - Unk,ADAS/ADS Software Version CBI,Other Reporting Entities?,Other Reporting Entities? - Unk,Other Reporting Entities? - NA,Federal Regulatory Exemption?,Federal Reg. Exemption - Unk,Federal Reg. Exemption - No,State or Local Permit?,State or Local Permit,ADS Equipped?,Automation System Engaged_ADAS,Automation System Engaged_ADS,"Automation System Engaged_Unknown, see Narrative",Operating Entity,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Year,Incident Month,Incident Date - Unknown,Notice Received Year,Notice Received Month,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,City,City - Unknown,State,Roadway Type_Highway / Freeway,Roadway Type_Intersection,Roadway Type_Parking Lot,Roadway Type_Street,Roadway Type_Traffic Circle,Roadway Type_Unknown,Roadway Surface_Dry,Roadway Surface_Snow / Slush / Ice,Roadway Surface_Unknown,Roadway Surface_Wet,Roadway Description_No Unusual Conditions,Roadway Description_Traffic Incident,Roadway Description_Work Zone,"Roadway Description_Other, Unknown or Missing",Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting_Dark - Lighted,Lighting_Dark - Not Lighted,Lighting_Dawn / Dusk,Lighting_Daylight,Lighting_Other or Unknown,Lighting_Dark - Unknown Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged_Minor,Highest Injury Severity Alleged_Moderate,Highest Injury Severity Alleged_No Injuries Reported,Highest Injury Severity Alleged_Serious,Highest Injury Severity Alleged_Unknown,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
30610-2584,2,"Zoox, Inc.",0,0,1,0,0,,,2022,4,5TDDCRFH5GS,0,Toyota,Highlander,2016.0,1ccf97db22289e8,72592.0,0,0,1,0,0,62.22.03.22,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Zoox,0,0,0,0,1,0,0,,2022,3,0,2022,3,15:00,0,50de63f80743bbd,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,15.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Non-Motorist: Other,1,0,0,0,0,0,Proceeding Straight,0,0,0,0,0,0,0,0,0,0,0,0,0,Proceeding Straight,0,0,1,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,No,, ,No,, ,, ,, ,Yes, ,"A Zoox vehicle in manual mode was proceeding with the right of way through a four-way stop, when a person operating an electric scooter failed to stop at the stop sign and proceeded into the intersection from the right and made contact with the rear corner of the Zoox vehicle at low speed. Police were not called. The Zoox vehicle was in autonomy in the 30 second period prior to contact.",
502-2479,2,Ford Motor Company,0,0,1,0,0,,,2022,3,1FMCU0DZ5LU,0,Ford,Escape,2020.0,1a89dae466c3bdd,2562.0,0,0,1,0,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Argo AI,0,0,0,1,1,0,0,,2022,3,0,2022,3,12:39,0,1d63fe48b844c16,Coral Gables,0,FL ,0,0,0,0,1,0,1,0,0,0,1,0,0,0,30.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,SUV,0,1,0,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,1,0,0,0,0,0,Stopped,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Yes,Coral Gables Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
30290-2481,2,Argo AI,0,0,1,0,0,,,2022,3,1FMCU0DZ5LU,0,Ford,Escape,2020.0,1a89dae466c3bdd,2562.0,0,0,1,0,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Argo AI,0,0,0,1,1,0,0,,2022,3,0,2022,3,12:39,0,1d63fe48b844c16,Coral Gables,0,FL ,0,0,0,0,1,0,1,0,0,0,1,0,0,0,30.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,SUV,0,1,0,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,1,0,0,0,0,0,Stopped,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,Yes,Coral Gables Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
30270-2465,2,Waymo LLC,0,0,1,0,0,,,2022,3,SADHW2S18M1,0,Jaguar,I-Pace,2021.0,04f736aacb7513d,30534.0,0,0,1,0,0,5th Generation ADS,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2022,3,0,2022,3,21:39,0,810ff5231ba3d6d,Phoenix,0,AZ ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,35.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Van,0,0,1,0,0,1,Proceeding Straight,1,1,0,0,1,0,0,1,0,0,1,0,0,Stopped,0,1,1,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,Yes,Phoenix Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"The content of this report is unchanged from the initial report submitted on March [XXX], 2022 [Report ID # 30270-2465-1]. 
On March [XXX], 2022 at 9:39 PM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in Phoenix, AZ was in a collision involving a van on N. [XXX] at [XXX]. 
The Waymo AV was stopped at a red light on southbound N. [XXX] when a van behind the Waymo AV failed to stop and made contact with the rear bumper of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). The van and Waymo AV sustained moderate damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available. This report was submitted from the Pacific time zone on the required date.",
30270-2556,1,Waymo LLC,0,0,0,1,0,2.0,2022.0,2022,3,SADHW2S17M1,0,Jaguar,I-Pace,2021.0,6928114ae21e747,21701.0,0,0,1,0,0,5th Generation ADS,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2022,2,0,2022,2,13:00,0,4aa11f8103e3b99,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,0,0,0,1,0,0,Proceeding Straight,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2022 at 1:00 PM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in San Francisco, California was in a collision involving a passenger vehicle on [XXX] at [XXX].
While traveling southbound on [XXX] at [XXX] in autonomous mode, the Waymo AV approached a green light and signaled for a right turn when a pedestrian entered the adjacent crosswalk in accordance with the pedestrian 'WALK' signal. As the Waymo AV began to slow, the driver transitioned the system into manual mode. A few seconds later, a passenger vehicle approached from behind and made contact with the rear bumper of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode. The Waymo AV sustained minor damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available. This report was submitted from the Pacific time zone on the required date.",
30270-2555,1,Waymo LLC,0,0,0,1,0,2.0,2022.0,2022,3,SADHW2S10M1,0,Jaguar,I-Pace,2021.0,ed590c651fc2b4e,8771.0,0,0,1,0,0,5th Generation ADS,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2022,2,0,2022,2,00:49,0,5c272086feb4f9f,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Changing Lanes,0,0,0,0,0,0,0,0,0,0,0,0,1,Stopped,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2022 at 12:49 AM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in San Francisco, California was in a collision involving a passenger vehicle on [XXX] at [XXX].
The Waymo AV was stopped at a red light facing west on [XXX] at the [XXX] intersection in the left turn lane in autonomous mode. While the traffic light was still red, the vehicle immediately behind the Waymo AV began to accelerate toward the right side of the Waymo AV and made contact with the right rear bumper of the Waymo AV.  The other vehicle left the scene without exchanging information. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). The Waymo AV sustained minor damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available. This report was submitted from the Pacific time zone on the required date.",
30270-2554,1,Waymo LLC,0,0,0,1,0,2.0,2022.0,2022,3,SADHW2S19M1,0,Jaguar,I-Pace,2021.0,3e2c94c7b8660e0,16818.0,0,0,1,0,0,5th Generation ADS,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2022,2,0,2022,2,19:45,0,330b02ca7bf113d,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,35.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,1,0,0,0,0,0,0,0,0,Stopped,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2022 at 7:45 PM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in San Francisco, California was in a collision involving a passenger vehicle at the northbound merge lane on the 100 block of [XXX]. 
While attempting a merge onto northbound [XXX] from southbound [XXX], the Waymo AV came to a stop to yield for approaching traffic on the right. While stopped, a vehicle approached from behind and made contact with the rear bumper of the Waymo AV. The other vehicle left the scene without exchanging information.  At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). The Waymo AV sustained minor damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available. This report was submitted from the Pacific time zone on the required date.",
30270-2553,1,Waymo LLC,0,0,0,1,0,2.0,2022.0,2022,3,SADHW2S10M1,0,Jaguar,I-Pace,2021.0,fc507050d262298,17237.0,0,0,1,0,0,5th Generation ADS,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2022,2,0,2022,2,15:02,0,82533cc71dbe287,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,1,0,0,1,0,0,0,0,0,Stopped,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2022 at 3:02 PM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in San Francisco, California was in a collision involving a passenger vehicle on [XXX] at [XXX].
The Waymo AV was stopped at a red light facing north on [XXX] at the [XXX] intersection in autonomous mode. While the traffic light was still red, the vehicle immediately behind the Waymo AV began to accelerate and made contact with the rear bumper of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). The Waymo AV sustained minor damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available. This report was submitted from the Pacific time zone on the required date.",
30270-2552,1,Waymo LLC,0,0,0,1,0,2.0,2022.0,2022,3,SADHW2S1XM1,0,Jaguar,I-Pace,2021.0,4c109ee6f767a49,9960.0,0,0,1,0,0,5th Generation ADS,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2022,2,0,2022,2,15:05,0,6760a5723220425,San Francisco,0,CA ,0,0,0,1,0,0,1,0,0,0,0,0,0,1,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Pickup Truck,0,0,1,0,0,1,Passing,0,0,0,1,0,0,0,0,0,0,0,0,0,Stopped,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2022 at 3:05 PM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in San Francisco, California was in a collision involving a pick-up truck on [XXX] near [XXX]. 
The Waymo AV was traveling westbound on [XXX] in autonomous mode and came to a stop while yielding to an oncoming pick-up truck in a narrow roadway. The oncoming truck continued proceeding straight and made contact with the rear left sensor of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). Both vehicles sustained minor damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available. This report was submitted from the Pacific time zone on the required date.",
30270-2551,1,Waymo LLC,0,0,0,1,0,2.0,2022.0,2022,3,SADHW2S17M1,0,Jaguar,I-Pace,2021.0,e0571a62a1ccccb,13801.0,0,0,1,0,0,5th Generation ADS,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2022,2,0,2022,2,08:44,0,a85a7c4da377987,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,SUV,0,0,1,0,0,1,Crossing into Opposing Lane,0,0,0,0,0,0,0,0,0,1,0,0,0,Stopped,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,Yes, ,"On February [XXX], 2022 at 8:44 AM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in San Francisco, California was in a collision involving a SUV on [XXX] and [XXX].
The Waymo AV was stopped at a stop sign facing west on [XXX] in autonomous mode while yielding to pedestrians in the crosswalk. After the pedestrians had crossed, the Waymo started to edge forward when an SUV to the Waymo AV's rear passed the Waymo AV by driving in the oncoming traffic lane and made contact with the left rear sensor housing of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode and a test driver was present (in the driver's seating position). The Waymo AV sustained minor damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available. This report was submitted from the Pacific time zone on the required date.",
502-2525,1,Ford Motor Company,0,0,0,1,0,3.0,2022.0,2022,3,3FA6P0MU9KR,0,Ford,Fusion,2019.0,f4ed5e3d6f6498b,13277.0,0,0,1,0,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Argo AI,0,0,0,1,1,0,0,,2022,2,0,2022,2,8:51,0,9e854367221d966,Washington DC,0,DC ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,1,0,0,0,0,0,Stopped,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Yes,Metropolitan Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
30610-2482,1,"Zoox, Inc.",0,0,0,1,0,2.0,2022.0,2022,3,5RDDCRFH2GS,0,Toyota,Highlander,2016.0,825a589bfc9c427,52306.0,0,0,1,0,0,30.22.02.05,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Zoox,0,0,0,0,1,0,0,,2022,2,0,2022,2,20:55,0,2aa124cfd4ca325,San Francisco,0,CA ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,0,Proceeding Straight,0,0,0,0,0,0,0,1,0,0,0,0,0,Stopped,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,No,, ,No,, ,, ,, ,Yes, ,A Zoox vehicle when in autonomous mode was stopped at a traffic light on [XXX] at [XXX] when a passenger vehicle hit the Zoox vehicle from behind. The passenger vehicle left the scene without exchanging information. There were no injuries and the police were not called.,
30290-2471,1,Argo AI,0,0,0,1,0,3.0,2022.0,2022,3,3FA6P0MU9KR,0,Ford,Fusion,2019.0,f4ed5e3d6f6498b,13277.0,0,0,1,0,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",0,1,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Argo AI,0,0,0,1,1,0,0,,2022,2,0,2022,2,8:51,0,9e854367221d966,Washington DC,0,DC ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,1,0,0,0,0,0,Stopped,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Yes,Metropolitan Police Department, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
30270-2359,2,Waymo LLC,0,0,1,0,0,,,2022,2,1XPBD49X0ND,0,Peterbilt,579 Epiq,2022.0,e900e303012f4e3,42556.0,0,0,1,0,0,5th Generation ADS,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2022,2,0,2022,2,10:30,0,8db2e10c839c6b3,Sacaton,0,AZ ,1,0,0,0,0,0,1,0,0,0,1,0,0,0,75.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,Heavy Truck,0,0,1,0,0,1,Changing Lanes,0,1,0,0,1,0,0,1,0,0,1,0,0,Proceeding Straight,0,1,1,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Yes,AZ Dept. of Public Safety, ,Yes,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,,Y,Yes, ,"The content of this report is unchanged from the initial report submitted on February [XXX], 2022 [Report ID #30270-2258-1]. 
On February [XXX], 2022 at 10:30 AM PST a Waymo Autonomous Vehicle ('Waymo AV') Peterbilt Class 8 semi-truck and trailer, operating in Gila River, AZ was in a collision involving a box truck on [XXX] south of [XXX]. 
The Waymo AV was traveling southbound on [XXX] in autonomous mode in the right lane, and a motor coach followed by a box truck were traveling in the adjacent left lane. Traffic in the left lane began to slow and the box truck steered to the right and crossed into the right lane before making contact with the passenger side rear corner of the motor coach and then making contact with the driver side rear axle of the Waymo AV trailer. At the time of the impact, the Waymo AV was in autonomous mode, and a test driver was present (in the driver's seating position). The Waymo AV trailer, motor coach, and box truck sustained damage. 
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available. This report was submitted from the Pacific time zone on the required date.",
30270-2358,2,Waymo LLC,0,0,1,0,0,,,2022,2,SADHW2S19M1,0,Jaguar,I-Pace,2021.0,6bc8160eed3f36f,8570.0,0,0,1,0,0,5th Generation ADS,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2022,2,0,2022,2,17:46,0,ca46961b61f690a,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,Non-Motorist: Cyclist,0,0,1,0,0,1,Making Left Turn,0,0,0,0,0,0,0,0,0,0,0,0,0,Proceeding Straight,0,0,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,Yes, ,"Other than correcting the towing status of the Waymo AV, which was not towed, the content of this report is unchanged from the initial report submitted on February [XXX], 2022 [Report ID #30270-2248-1]. 
On February [XXX], 2022 at 5:46 PM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in San Francisco, CA was in a collision involving a bicyclist on [XXX] at [XXX]. 
The Waymo AV was in autonomous mode and traveling southbound on [XXX] when it came to a stop at [XXX]. As the Waymo AV proceeded, a bicyclist traveling northbound on [XXX] proceeded through the stop sign without stopping in order to make a left turn onto westbound [XXX]. The Waymo AV began to brake and the test driver (in the driver's seating position), disengaged the AV system and continued braking. As the bicyclist attempted to complete their left turn, the bicyclist made contact with the driver side rear corner of the Waymo AV. At the time of the impact, the Waymo's Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode. The Waymo sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vulnerable road user was involved. Waymo may supplement or correct its reporting with additional information as it may become available. This report was submitted from the Pacific time zone on the required date.",
30270-2323,1,Waymo LLC,0,0,0,1,0,1.0,2022.0,2022,2,SADHW2S13M1,0,Jaguar,I-Pace,2021.0,ee70d1945e4b3b0,1078.0,0,0,1,0,0,5th Generation ADS,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2022,1,0,2022,1,02:04,0,c1366ff879b2e05,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,SUV,0,0,1,0,0,1,Crossing into Opposing Lane,0,0,0,0,0,0,0,0,0,0,0,0,1,Proceeding Straight,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Yes,San Francisco Police Dept., ,Yes,,Y,,Y,,Y,Yes, ,"On January [XXX], 2022 at 2:04 AM PST a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger vehicle at [XXX] and [XXX].
While the Waymo AV was proceeding straight in autonomous mode on eastbound [XXX], a passenger vehicle turned right onto westbound [XXX] from [XXX], crossing the center lane line and traveling in the oncoming traffic lane. The driver of the Waymo AV transitioned the system into manual mode and slowed, and moved to the right most edge of the lane. The oncoming passenger vehicle struck the left side of the Waymo AV and immediately proceeded to leave the scene of the collision. At the time of the impact, the Waymo AV's Level 4 ADS was not engaged and a test driver (in the driver's seating position) was operating the Waymo AV in manual mode. The Waymo AV sustained moderate damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available. This report was submitted from the Pacific time zone on the required date.",
30270-2329,1,Waymo LLC,0,0,0,1,0,1.0,2022.0,2022,2,SADHW2S12M1,0,Jaguar,I-Pace,2021.0,415510c86f8a0cf,18214.0,0,0,1,0,0,5th Generation ADS,0,0,,0,0,,0,0,,0,0,,0,0,0,,1,0,1,0,Waymo LLC,0,1,0,0,0,0,0,,2022,1,0,2022,1,06:30,0,fb21c8dbc9a660d,San Francisco,0,CA ,0,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,Passenger Car,0,0,1,0,0,1,Proceeding Straight,0,0,0,0,0,0,0,1,0,0,0,0,0,Proceeding Straight,0,0,1,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,No,, ,Yes,, ,, ,, ,Yes, ,"On January [XXX], 2022 at 6:30 AM PST a Waymo Autonomous Vehicle ('Waymo AV') operating in San Francisco, CA was in a collision involving a passenger vehicle on [XXX] at [XXX].
The Waymo AV was stopped at a red light on northbound [XXX] at [XXX]. After the traffic light turned green and the Waymo AV had begun to accelerate, the passenger vehicle behind the Waymo AV made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). The Waymo AV and the trailing passenger vehicle both sustained minor damage.
Waymo is reporting this crash under Request No. 2 of Standing General Order 2021-01. Waymo may supplement or correct its reporting with additional information as it may become available. This report was submitted from the Pacific time zone on the required date.",
